policy,task,official_episode_id,repeat_id,seed,success,steps,error,timeout,horizon,job_id,video_path
xvla,spoon,5,3,20280828,1,36,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_5/widowx_spoon_on_towel_5_1.00.mp4
xvla,spoon,6,3,20280829,1,27,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_6/widowx_spoon_on_towel_6_1.00.mp4
xvla,spoon,7,3,20280830,1,31,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_7/widowx_spoon_on_towel_7_1.00.mp4
xvla,spoon,8,3,20280831,1,26,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_8/widowx_spoon_on_towel_8_1.00.mp4
xvla,spoon,9,3,20280832,1,35,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_9/widowx_spoon_on_towel_9_1.00.mp4
xvla,spoon,10,3,20280833,1,25,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_10/widowx_spoon_on_towel_10_1.00.mp4
xvla,spoon,11,3,20280834,0,60,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_11/widowx_spoon_on_towel_11_0.00.mp4
xvla,spoon,12,3,20280835,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_12/widowx_spoon_on_towel_12_1.00.mp4
xvla,spoon,13,3,20280836,1,30,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_13/widowx_spoon_on_towel_13_1.00.mp4
xvla,spoon,14,3,20280837,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_14/widowx_spoon_on_towel_14_1.00.mp4
xvla,spoon,15,3,20280838,1,31,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_15/widowx_spoon_on_towel_15_1.00.mp4
xvla,spoon,16,3,20280839,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_16/widowx_spoon_on_towel_16_1.00.mp4
xvla,spoon,17,3,20280840,1,30,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_17/widowx_spoon_on_towel_17_1.00.mp4
xvla,spoon,18,3,20280841,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_18/widowx_spoon_on_towel_18_1.00.mp4
xvla,spoon,19,3,20280842,1,36,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_19/widowx_spoon_on_towel_19_1.00.mp4
xvla,spoon,20,3,20280843,1,25,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_20/widowx_spoon_on_towel_20_1.00.mp4
